State,YEAR,ENERGY SOURCE,GENERATION (Megawatthours)
Rhode Island,2009,Other Biomass,289202.0
Rhode Island,2009,Petroleum,34261.0
Rhode Island,2010,Hydroelectric,7414.0
Rhode Island,2010,Natural Gas,15166564.0
Rhode Island,2010,Other Biomass,273900.0
Rhode Island,2010,Petroleum,23319.0
Rhode Island,2010,Wind,6246.0
Rhode Island,2011,Hydroelectric,14822.04
Rhode Island,2011,Natural Gas,17141808.48
Rhode Island,2011,Other Biomass,254810.0
Rhode Island,2011,Petroleum,27280.67
Rhode Island,2011,Wind,5824.02
Rhode Island,2012,Hydroelectric,8532.0
Rhode Island,2012,Natural Gas,16370001.19
Rhode Island,2012,Other Biomass,201030.0
Rhode Island,2012,Petroleum,35748.47
Rhode Island,2012,Wind,2760.0
Rhode Island,2013,Hydroelectric,8894.16
Rhode Island,2013,Natural Gas,12278180.85
Rhode Island,2013,Other Biomass,96264.8
Rhode Island,2013,Petroleum,101080.5
Rhode Island,2013,Solar/Photovoltaic,4013.2
Rhode Island,2013,Wind,5180.02
Rhode Island,2014,Coal,0.0
Rhode Island,2014,Hydroelectric,8103.72
Rhode Island,2014,Natural Gas,11924860.41
Rhode Island,2014,Other Biomass,415960.34
Rhode Island,2014,Petroleum,190310.37
Rhode Island,2014,Solar/Photovoltaic,32949.7
Rhode Island,2014,Wind,14049.3
Rhode Island,2015,Coal,0.0
Rhode Island,2015,Hydroelectric,6298.0
Rhode Island,2015,Natural Gas,13171882.0
Rhode Island,2015,Other Biomass,422474.0
Rhode Island,2015,Petroleum,228546.0
Rhode Island,2015,Solar/Photovoltaic,28702.0
Rhode Island,2015,Wind,20134.0
Rhode Island,2016,Coal,0.0
Rhode Island,2016,Hydroelectric,4256.0
Rhode Island,2016,Natural Gas,12581009.0
Rhode Island,2016,Other Biomass,409552.0
Rhode Island,2016,Petroleum,52563.0
Rhode Island,2016,Solar/Photovoltaic,29328.0
Rhode Island,2016,Wind,53067.0
Rhode Island,2017,Coal,0.0
Rhode Island,2017,Hydroelectric,4744.0
Rhode Island,2017,Natural Gas,14376383.0
Rhode Island,2017,Other Biomass,405970.0
Rhode Island,2017,Petroleum,116818.0
Rhode Island,2017,Solar/Photovoltaic,28166.0
Rhode Island,2017,Wind,297802.0
Rhode Island,2018,Coal,0.0
Rhode Island,2018,Hydroelectric,8200.0
Rhode Island,2018,Natural Gas,15793880.0
Rhode Island,2018,Other Biomass,422060.0
Rhode Island,2018,Petroleum,151429.0
Rhode Island,2018,Solar/Photovoltaic,57730.0
Rhode Island,2018,Wind,317212.0
Rhode Island,2019,Coal,0.0
Rhode Island,2019,Hydroelectric,7280.0
Rhode Island,2019,Natural Gas,14282048.0
Rhode Island,2019,Other Biomass,415594.0
Rhode Island,2019,Petroleum,22068.0
Rhode Island,2019,Solar/Photovoltaic,109428.0
Rhode Island,2019,Wind,412388.0
Rhode Island,2020,Coal,0.0
Rhode Island,2020,Hydroelectric,7110.0
Rhode Island,2020,Natural Gas,16544730.0
Rhode Island,2020,Other Biomass,410344.0
Rhode Island,2020,Petroleum,8957.0
Rhode Island,2020,Solar/Photovoltaic,389268.0
Rhode Island,2020,Wind,429466.0
Rhode Island,2021,Coal,0.0
Rhode Island,2021,Hydroelectric,8910.0
Rhode Island,2021,Natural Gas,14615270.0
Rhode Island,2021,Other Biomass,408712.0
Rhode Island,2021,Petroleum,15211.0
Rhode Island,2021,Solar/Photovoltaic,674572.0
Rhode Island,2021,Wind,347360.0
Rhode Island,2022,Coal,0.0
Rhode Island,2022,Hydroelectric,4298.0
Rhode Island,2022,Natural Gas,4887165.0
Rhode Island,2022,Other Biomass,176094.0
Rhode Island,2022,Petroleum,36150.0
Rhode Island,2022,Solar/Photovoltaic,362696.0
Rhode Island,2022,Wind,207828.0
South Carolina,2001,Coal,73398008.0
South Carolina,2001,Hydroelectric,2450888.0
South Carolina,2001,Natural Gas,2352228.0
South Carolina,2001,Nuclear,99739996.0
South Carolina,2001,Other,43386.0
South Carolina,2001,Other Biomass,56090.0
South Carolina,2001,Other Gases,396.0
South Carolina,2001,Petroleum,616214.0
South Carolina,2001,Pumped Storage,-2071444.0
South Carolina,2001,Wood,1732218.0
South Carolina,2002,Coal,73895444.0
South Carolina,2002,Hydroelectric,2779503.0
South Carolina,2002,Natural Gas,8996636.0
South Carolina,2002,Nuclear,106651708.0
South Carolina,2002,Other,0.0
South Carolina,2002,Other Biomass,31044.0
South Carolina,2002,Other Gases,628.0
South Carolina,2002,Petroleum,600674.0
South Carolina,2002,Pumped Storage,-2286432.0
South Carolina,2002,Wood,2457790.0
South Carolina,2003,Coal,74864044.0
South Carolina,2003,Hydroelectric,7330854.0
South Carolina,2003,Natural Gas,3325564.0
South Carolina,2003,Nuclear,100835380.0
South Carolina,2003,Other,97356.0
South Carolina,2003,Other Biomass,103370.0
South Carolina,2003,Other Gases,146.0
South Carolina,2003,Petroleum,913742.0
South Carolina,2003,Pumped Storage,-2413626.0
South Carolina,2003,Wood,2488524.0
South Carolina,2004,Coal,77844440.0
South Carolina,2004,Hydroelectric,4893819.0
South Carolina,2004,Natural Gas,7595720.0
South Carolina,2004,Nuclear,102401280.0
South Carolina,2004,Other,173824.0
South Carolina,2004,Other Biomass,137916.0
South Carolina,2004,Other Gases,20.0
South Carolina,2004,Petroleum,1742587.0
South Carolina,2004,Pumped Storage,-2298180.0
South Carolina,2004,Wood,3388434.0
South Carolina,2005,Coal,79384118.0
South Carolina,2005,Hydroelectric,5876293.0
South Carolina,2005,Natural Gas,10828365.0
South Carolina,2005,Nuclear,106275108.0
South Carolina,2005,Other,187361.0
South Carolina,2005,Other Biomass,175314.0
South Carolina,2005,Other Gases,11282.0
South Carolina,2005,Petroleum,1236867.0
South Carolina,2005,Pumped Storage,-2397350.0
South Carolina,2005,Wood,3451960.0
South Carolina,2006,Coal,78945696.0
South Carolina,2006,Hydroelectric,3613895.0
South Carolina,2006,Natural Gas,12136121.0
South Carolina,2006,Nuclear,101594744.0
South Carolina,2006,Other,189819.0
South Carolina,2006,Other Biomass,212106.0
South Carolina,2006,Other Gases,30.0
South Carolina,2006,Petroleum,473834.0
South Carolina,2006,Pumped Storage,-2239798.0
South Carolina,2006,Wood,3608766.0
South Carolina,2007,Coal,83165338.0
South Carolina,2007,Hydroelectric,3111823.0
South Carolina,2007,Natural Gas,11929111.0
South Carolina,2007,Nuclear,106399828.0
South Carolina,2007,Other,192729.0
South Carolina,2007,Other Biomass,201203.0
South Carolina,2007,Other Gases,30.0
South Carolina,2007,Petroleum,434575.0
South Carolina,2007,Pumped Storage,-2421228.0
South Carolina,2007,Wood,3790866.0
South Carolina,2008,Coal,83079390.0
South Carolina,2008,Hydroelectric,2246231.0
South Carolina,2008,Natural Gas,11457978.0
South Carolina,2008,Nuclear,103525900.0
South Carolina,2008,Other,187055.0
South Carolina,2008,Other Biomass,239520.0
South Carolina,2008,Other Gases,0.0
South Carolina,2008,Petroleum,360933.0
South Carolina,2008,Pumped Storage,-2533128.0
South Carolina,2008,Wood,3392135.0
South Carolina,2009,Coal,68955027.0
South Carolina,2009,Hydroelectric,4664013.0
South Carolina,2009,Natural Gas,19560382.0
South Carolina,2009,Nuclear,104299468.0
South Carolina,2009,Other,182059.0
South Carolina,2009,Other Biomass,274509.0
South Carolina,2009,Other Gases,0.0
South Carolina,2009,Petroleum,1046971.0
South Carolina,2009,Pumped Storage,-1952886.0
South Carolina,2009,Wood,3221432.0
South Carolina,2010,Coal,75342237.0
South Carolina,2010,Hydroelectric,4752885.0
South Carolina,2010,Natural Gas,21854473.0
South Carolina,2010,Nuclear,103976158.0
South Carolina,2010,Other,122328.0
South Carolina,2010,Other Biomass,261996.0
South Carolina,2010,Other Gases,0.0
South Carolina,2010,Petroleum,381453.0
South Carolina,2010,Pumped Storage,-1869402.0
South Carolina,2010,Wood,3484134.0
South Carolina,2011,Coal,68337097.96
South Carolina,2011,Hydroelectric,3108362.05
South Carolina,2011,Natural Gas,25872685.18
South Carolina,2011,Nuclear,105805152.0
South Carolina,2011,Other,120670.56
South Carolina,2011,Other Biomass,282188.02999999997
South Carolina,2011,Petroleum,223116.45
South Carolina,2011,Pumped Storage,-1780286.0
South Carolina,2011,Wood,3976148.35
South Carolina,2012,Coal,56792289.71
South Carolina,2012,Hydroelectric,2840544.03
South Carolina,2012,Natural Gas,28663757.61
South Carolina,2012,Nuclear,102290604.0
South Carolina,2012,Other,212491.19
South Carolina,2012,Other Biomass,405039.98
South Carolina,2012,Petroleum,216798.12
South Carolina,2012,Pumped Storage,-1792066.0
South Carolina,2012,Wood,3881905.28
South Carolina,2013,Coal,48814295.57
South Carolina,2013,Hydroelectric,6320548.04
South Carolina,2013,Natural Gas,23668148.39
South Carolina,2013,Nuclear,108503936.0
South Carolina,2013,Other,124013.91
South Carolina,2013,Other Biomass,425792.61
South Carolina,2013,Petroleum,206692.51
South Carolina,2013,Pumped Storage,-1589844.0
South Carolina,2013,Solar/Photovoltaic,230.0
South Carolina,2013,Wood,4025975.09
South Carolina,2014,Coal,57850609.01
South Carolina,2014,Hydroelectric,5612390.36
South Carolina,2014,Natural Gas,22578520.09
South Carolina,2014,Nuclear,104837106.0
South Carolina,2014,Other,96802.39
South Carolina,2014,Other Biomass,416146.79
South Carolina,2014,Petroleum,521686.33
South Carolina,2014,Pumped Storage,-1768990.0
South Carolina,2014,Solar/Photovoltaic,11938.28
South Carolina,2014,Wood,4034433.6
South Carolina,2015,Coal,45262346.0
South Carolina,2015,Hydroelectric,5128721.0
South Carolina,2015,Natural Gas,33098611.0
South Carolina,2015,Nuclear,106312640.0
South Carolina,2015,Other,97276.0
South Carolina,2015,Other Biomass,372776.0
South Carolina,2015,Petroleum,386386.0
South Carolina,2015,Pumped Storage,-1808758.0
South Carolina,2015,Solar/Photovoltaic,8442.0
South Carolina,2015,Wood,4205987.0
South Carolina,2016,Coal,42005827.0
South Carolina,2016,Hydroelectric,4452146.0
South Carolina,2016,Natural Gas,32733715.0
South Carolina,2016,Nuclear,111651832.0
South Carolina,2016,Other,90842.0
South Carolina,2016,Other Biomass,359522.0
South Carolina,2016,Petroleum,227725.0
South Carolina,2016,Pumped Storage,-1953200.0
South Carolina,2016,Solar/Photovoltaic,9940.0
South Carolina,2016,Wood,4393186.0
South Carolina,2017,Coal,36303489.0
South Carolina,2017,Hydroelectric,3670078.0
South Carolina,2017,Natural Gas,34312680.0
South Carolina,2017,Nuclear,108689108.0
South Carolina,2017,Other,82426.0
South Carolina,2017,Other Biomass,342899.0
South Carolina,2017,Petroleum,195304.0
South Carolina,2017,Pumped Storage,-2049658.0
South Carolina,2017,Solar/Photovoltaic,159046.0
South Carolina,2017,Wood,4456515.0
South Carolina,2018,Coal,38994970.0
South Carolina,2018,Hydroelectric,6027440.0
South Carolina,2018,Natural Gas,43307590.0
South Carolina,2018,Nuclear,105432938.0
South Carolina,2018,Other,83301.0
South Carolina,2018,Other Biomass,299713.0
South Carolina,2018,Petroleum,687803.0
South Carolina,2018,Pumped Storage,-1409470.0
South Carolina,2018,Solar/Photovoltaic,1020986.0
South Carolina,2018,Wood,4282899.0
South Carolina,2019,Coal,29722993.0
South Carolina,2019,Hydroelectric,5952372.0
South Carolina,2019,Natural Gas,47851290.0
South Carolina,2019,Nuclear,112206086.0
South Carolina,2019,Other,89220.0
South Carolina,2019,Other Biomass,258825.0
South Carolina,2019,Petroleum,157143.0
South Carolina,2019,Pumped Storage,-1817310.0
South Carolina,2019,Solar/Photovoltaic,1717091.0
South Carolina,2019,Wood,4077301.0
South Carolina,2020,Coal,24918190.0
South Carolina,2020,Hydroelectric,7725611.0
South Carolina,2020,Natural Gas,48455858.0
South Carolina,2020,Nuclear,109502176.0
South Carolina,2020,Other,91405.0
South Carolina,2020,Other Biomass,242003.0
South Carolina,2020,Petroleum,128300.0
South Carolina,2020,Pumped Storage,-1357200.0
South Carolina,2020,Solar/Photovoltaic,3443099.0
South Carolina,2020,Wood,3908166.0
South Carolina,2021,Coal,30375762.0
South Carolina,2021,Hydroelectric,7441104.0
South Carolina,2021,Natural Gas,46542039.0
South Carolina,2021,Nuclear,107542856.0
South Carolina,2021,Other,81750.0
South Carolina,2021,Other Biomass,238855.0
South Carolina,2021,Petroleum,225753.0
South Carolina,2021,Pumped Storage,-1536156.0
South Carolina,2021,Solar/Photovoltaic,4554191.0
South Carolina,2021,Wood,4382659.0
South Carolina,2022,Coal,11866352.0
South Carolina,2022,Hydroelectric,3294244.0
South Carolina,2022,Natural Gas,17115816.0
South Carolina,2022,Nuclear,46284066.0
South Carolina,2022,Other,31595.0
South Carolina,2022,Other Biomass,92178.0
South Carolina,2022,Petroleum,112489.0
South Carolina,2022,Pumped Storage,-622332.0
South Carolina,2022,Solar/Photovoltaic,2008861.0
South Carolina,2022,Wood,1770427.0
South Dakota,2001,Coal,7223360.0
South Dakota,2001,Hydroelectric,6863730.0
South Dakota,2001,Natural Gas,609602.0
South Dakota,2001,Petroleum,103052.0
South Dakota,2001,Wind,1742.0
South Dakota,2002,Coal,6543046.0
South Dakota,2002,Hydroelectric,8707306.0
South Dakota,2002,Natural Gas,171556.0
South Dakota,2002,Petroleum,9922.0
South Dakota,2002,Wind,12086.0
South Dakota,2003,Coal,6862406.0
South Dakota,2003,Hydroelectric,8552606.0
South Dakota,2003,Natural Gas,352048.0
South Dakota,2003,Petroleum,32116.0
South Dakota,2003,Wind,88498.0
South Dakota,2004,Coal,7240002.0
South Dakota,2004,Hydroelectric,7195018.0
South Dakota,2004,Natural Gas,224512.0
South Dakota,2004,Other,0.0
South Dakota,2004,Petroleum,45544.0
South Dakota,2004,Wind,315356.0
South Dakota,2005,Coal,5992694.0
South Dakota,2005,Hydroelectric,6149132.0
South Dakota,2005,Natural Gas,541896.0
South Dakota,2005,Other,42.0
South Dakota,2005,Petroleum,41570.0
South Dakota,2005,Wind,316208.0
South Dakota,2006,Coal,6631820.0
South Dakota,2006,Hydroelectric,6793666.0
South Dakota,2006,Natural Gas,531634.0
South Dakota,2006,Other,114.0
South Dakota,2006,Petroleum,9320.0
South Dakota,2006,Wind,297930.0
South Dakota,2007,Coal,5310666.0
South Dakota,2007,Hydroelectric,5834566.0
South Dakota,2007,Natural Gas,702082.0
South Dakota,2007,Other,56.0
South Dakota,2007,Petroleum,125803.0
South Dakota,2007,Wind,300036.0
South Dakota,2008,Coal,7320962.0
South Dakota,2008,Hydroelectric,5986214.0
South Dakota,2008,Natural Gas,457142.0
South Dakota,2008,Other,61076.0
South Dakota,2008,Other Biomass,3328.0
South Dakota,2008,Petroleum,46346.0
South Dakota,2008,Wind,290272.0
South Dakota,2009,Coal,6434708.0
South Dakota,2009,Hydroelectric,8864902.0
South Dakota,2009,Natural Gas,160668.0
South Dakota,2009,Other,62636.0
South Dakota,2009,Other Biomass,11552.0
South Dakota,2009,Petroleum,16639.0
South Dakota,2009,Wind,841964.0
South Dakota,2010,Coal,6596508.0
South Dakota,2010,Hydroelectric,10477602.0
South Dakota,2010,Natural Gas,269412.0
South Dakota,2010,Other,0.0
South Dakota,2010,Other Biomass,0.0
South Dakota,2010,Petroleum,12249.0
South Dakota,2010,Wind,2743499.0
South Dakota,2011,Coal,5171130.12
South Dakota,2011,Hydroelectric,13216328.0
South Dakota,2011,Natural Gas,258626.50000000003
South Dakota,2011,Petroleum,15086.42
South Dakota,2011,Wind,5336600.0200000005
South Dakota,2012,Coal,5837511.96
South Dakota,2012,Hydroelectric,11961930.0
South Dakota,2012,Natural Gas,428201.48
South Dakota,2012,Other,0.0
South Dakota,2012,Other Biomass,0.0
South Dakota,2012,Petroleum,11436.62
South Dakota,2012,Wind,5829332.05
South Dakota,2013,Coal,5698766.88
South Dakota,2013,Hydroelectric,8125218.0
South Dakota,2013,Natural Gas,1004401.94
South Dakota,2013,Other,0.0
South Dakota,2013,Other Biomass,0.0
South Dakota,2013,Petroleum,13988.19
South Dakota,2013,Wind,5375398.04
South Dakota,2014,Coal,5378827.46
South Dakota,2014,Hydroelectric,10999312.82
South Dakota,2014,Natural Gas,833536.26
South Dakota,2014,Other,0.0
South Dakota,2014,Other Biomass,0.0
South Dakota,2014,Petroleum,16140.84
South Dakota,2014,Wind,5832636.66
South Dakota,2015,Coal,2990160.0
South Dakota,2015,Hydroelectric,9700972.0
South Dakota,2015,Natural Gas,1545510.0
South Dakota,2015,Other,0.0
South Dakota,2015,Other Biomass,0.0
South Dakota,2015,Petroleum,34404.0
South Dakota,2015,Wind,4995029.0
South Dakota,2016,Coal,4165360.0
South Dakota,2016,Hydroelectric,9611050.0
South Dakota,2016,Natural Gas,1837124.0
South Dakota,2016,Other,0.0
South Dakota,2016,Other Biomass,0.0
South Dakota,2016,Petroleum,5584.0
South Dakota,2016,Solar/Photovoltaic,730.0
South Dakota,2016,Wind,7428517.0
South Dakota,2017,Coal,4124924.0
South Dakota,2017,Hydroelectric,10511042.0
South Dakota,2017,Natural Gas,1308696.0
South Dakota,2017,Other Biomass,0.0
South Dakota,2017,Petroleum,6057.0
South Dakota,2017,Solar/Photovoltaic,4110.0
South Dakota,2017,Wind,5916601.0
South Dakota,2018,Coal,4678672.0
South Dakota,2018,Hydroelectric,12532540.0
South Dakota,2018,Natural Gas,2335436.0
South Dakota,2018,Other,0.0
South Dakota,2018,Other Biomass,0.0
South Dakota,2018,Petroleum,12789.0
South Dakota,2018,Solar/Photovoltaic,3344.0
South Dakota,2018,Wind,5670005.0
South Dakota,2019,Coal,5234146.0
South Dakota,2019,Hydroelectric,15830310.0
South Dakota,2019,Natural Gas,2339249.0
South Dakota,2019,Other,0.0
South Dakota,2019,Other Biomass,0.0
South Dakota,2019,Petroleum,27275.0
South Dakota,2019,Solar/Photovoltaic,3656.0
South Dakota,2019,Wind,5578656.0
South Dakota,2019,Wood,0.0
South Dakota,2020,Coal,3296448.0
South Dakota,2020,Hydroelectric,11661222.0
South Dakota,2020,Natural Gas,2204931.0
South Dakota,2020,Other,0.0
South Dakota,2020,Other Biomass,2438.0
South Dakota,2020,Petroleum,14789.0
South Dakota,2020,Solar/Photovoltaic,4098.0
South Dakota,2020,Wind,11088334.0
South Dakota,2020,Wood,20814.0
South Dakota,2021,Coal,3276778.0
South Dakota,2021,Hydroelectric,10590402.0
South Dakota,2021,Natural Gas,3095861.0
South Dakota,2021,Other,0.0
South Dakota,2021,Other Biomass,2384.0
South Dakota,2021,Petroleum,33658.0
South Dakota,2021,Solar/Photovoltaic,4092.0
South Dakota,2021,Wind,18643627.0
South Dakota,2021,Wood,22458.0
South Dakota,2022,Coal,1633188.0
South Dakota,2022,Hydroelectric,5173688.0
South Dakota,2022,Natural Gas,619070.0
South Dakota,2022,Other,0.0
South Dakota,2022,Other Biomass,1022.0
South Dakota,2022,Petroleum,5201.0
South Dakota,2022,Solar/Photovoltaic,1702.0
South Dakota,2022,Wind,9395712.0
South Dakota,2022,Wood,9364.0
Tennessee,2001,Coal,119460064.0
Tennessee,2001,Hydroelectric,13893058.0
Tennessee,2001,Natural Gas,911006.0
Tennessee,2001,Nuclear,57152862.0
Tennessee,2001,Other,13242.0
Tennessee,2001,Other Biomass,85194.0
Tennessee,2001,Other Gases,36992.0
Tennessee,2001,Petroleum,800128.0
Tennessee,2001,Pumped Storage,-1467448.0
Tennessee,2001,Wood,1558854.0
Tennessee,2002,Coal,119411365.0
Tennessee,2002,Hydroelectric,15947324.0
Tennessee,2002,Natural Gas,939148.0
Tennessee,2002,Nuclear,55147850.0
Tennessee,2002,Other,11098.0
Tennessee,2002,Other Biomass,90540.0
Tennessee,2002,Other Gases,23744.0
Tennessee,2002,Petroleum,539226.0
Tennessee,2002,Pumped Storage,-1391686.0
Tennessee,2002,Wind,8136.0
Tennessee,2002,Wood,1501785.0
Tennessee,2003,Coal,109842596.0
Tennessee,2003,Hydroelectric,24007292.0
Tennessee,2003,Natural Gas,1253974.0
Tennessee,2003,Nuclear,48305160.0
Tennessee,2003,Other,14906.0
Tennessee,2003,Other Biomass,117843.0
Tennessee,2003,Other Gases,5670.0
Tennessee,2003,Petroleum,811621.0
Tennessee,2003,Pumped Storage,-1457298.0
Tennessee,2003,Wind,7866.0
Tennessee,2003,Wood,1533964.0
Tennessee,2004,Coal,116119264.0
Tennessee,2004,Hydroelectric,20816228.0
Tennessee,2004,Natural Gas,584972.0
Tennessee,2004,Nuclear,57224542.0
Tennessee,2004,Other,11598.0
Tennessee,2004,Other Biomass,83611.0
Tennessee,2004,Other Gases,26650.0
Tennessee,2004,Petroleum,381628.0
Tennessee,2004,Pumped Storage,-1635652.0
Tennessee,2004,Wind,7626.0
Tennessee,2004,Wood,1568626.0
Tennessee,2005,Coal,118102953.0
Tennessee,2005,Hydroelectric,18619082.0
Tennessee,2005,Natural Gas,1062332.0
Tennessee,2005,Nuclear,55606216.0
Tennessee,2005,Other,17198.0
Tennessee,2005,Other Biomass,136383.0
Tennessee,2005,Other Gases,29198.0
Tennessee,2005,Petroleum,461054.0
Tennessee,2005,Pumped Storage,-1195870.0
Tennessee,2005,Wind,6678.0
Tennessee,2005,Wood,1389108.0
Tennessee,2006,Coal,120995692.0
Tennessee,2006,Hydroelectric,15497300.0
Tennessee,2006,Natural Gas,1328550.0
Tennessee,2006,Nuclear,49357554.0
Tennessee,2006,Other,9274.0
Tennessee,2006,Other Biomass,116367.0
Tennessee,2006,Other Gases,27266.0
Tennessee,2006,Petroleum,320445.0
Tennessee,2006,Pumped Storage,-1335080.0
Tennessee,2006,Wind,109196.0
Tennessee,2006,Wood,1395638.0
Tennessee,2007,Coal,120474656.0
Tennessee,2007,Hydroelectric,9879202.0
Tennessee,2007,Natural Gas,1443676.0
Tennessee,2007,Nuclear,57400742.0
Tennessee,2007,Other,5040.0
Tennessee,2007,Other Biomass,104961.0
Tennessee,2007,Other Gases,26974.0
Tennessee,2007,Petroleum,464196.0
Tennessee,2007,Pumped Storage,-1408728.0
Tennessee,2007,Wind,99874.0
Tennessee,2007,Wood,1736220.0
Tennessee,2008,Coal,114116259.0
Tennessee,2008,Hydroelectric,11292150.0
Tennessee,2008,Natural Gas,934462.0
Tennessee,2008,Nuclear,54059234.0
Tennessee,2008,Other,15832.0
Tennessee,2008,Other Biomass,71799.0
Tennessee,2008,Other Gases,24056.0
Tennessee,2008,Petroleum,431366.0
Tennessee,2008,Pumped Storage,-1477358.0
Tennessee,2008,Wind,100234.0
Tennessee,2008,Wood,1758592.0
Tennessee,2009,Coal,83266479.0
Tennessee,2009,Hydroelectric,20423928.0
Tennessee,2009,Natural Gas,818645.0
Tennessee,2009,Nuclear,53924002.0
Tennessee,2009,Other,1572.0
Tennessee,2009,Other Biomass,72605.0
Tennessee,2009,Other Gases,24020.0
Tennessee,2009,Petroleum,373857.0
Tennessee,2009,Pumped Storage,-1299664.0
Tennessee,2009,Wind,103494.0
Tennessee,2009,Wood,1724842.0
Tennessee,2010,Coal,87340393.0
Tennessee,2010,Hydroelectric,16275586.0
Tennessee,2010,Natural Gas,4604767.0
Tennessee,2010,Nuclear,55478442.0
Tennessee,2010,Other,5170.0
Tennessee,2010,Other Biomass,66246.0
Tennessee,2010,Other Gases,26922.0
Tennessee,2010,Petroleum,433806.0
Tennessee,2010,Pumped Storage,-1442944.0
Tennessee,2010,Wind,81140.0
Tennessee,2010,Wood,1827714.0
Tennessee,2011,Coal,81554448.55
Tennessee,2011,Hydroelectric,19151277.98
Tennessee,2011,Natural Gas,6518717.63
Tennessee,2011,Nuclear,53838354.0
Tennessee,2011,Other,2204.56
Tennessee,2011,Other Biomass,72359.78
Tennessee,2011,Other Gases,33378.58
Tennessee,2011,Petroleum,390523.96
Tennessee,2011,Pumped Storage,-1320734.0
Tennessee,2011,Wind,106286.0
Tennessee,2011,Wood,1860907.5
Tennessee,2012,Coal,70838618.23
Tennessee,2012,Hydroelectric,16591320.01
Tennessee,2012,Natural Gas,16150319.01
Tennessee,2012,Nuclear,50204202.0
Tennessee,2012,Other,1100.02
Tennessee,2012,Other Biomass,124412.18
Tennessee,2012,Other Gases,26971.08
Tennessee,2012,Petroleum,288959.68
Tennessee,2012,Pumped Storage,-325878.0
Tennessee,2012,Solar/Photovoltaic,24366.46
Tennessee,2012,Wind,94984.0
Tennessee,2012,Wood,1429153.08
Tennessee,2013,Coal,64971661.68
Tennessee,2013,Hydroelectric,24886566.0
Tennessee,2013,Natural Gas,10033396.540000001
Tennessee,2013,Nuclear,56987628.0
Tennessee,2013,Other,1102.18
Tennessee,2013,Other Biomass,170066.76
Tennessee,2013,Other Gases,25536.52
Tennessee,2013,Petroleum,260993.37
Tennessee,2013,Pumped Storage,-84024.0
Tennessee,2013,Solar/Photovoltaic,40788.02
Tennessee,2013,Wind,93490.0
Tennessee,2013,Wood,1916033.96
Tennessee,2014,Coal,71807427.61
Tennessee,2014,Hydroelectric,19178019.15
Tennessee,2014,Natural Gas,12544408.88
Tennessee,2014,Nuclear,55340012.0
Tennessee,2014,Other,28077.6
Tennessee,2014,Other Biomass,169000.78
Tennessee,2014,Other Gases,26084.44
Tennessee,2014,Petroleum,364775.77
Tennessee,2014,Pumped Storage,-982366.0
Tennessee,2014,Solar/Photovoltaic,62255.01
Tennessee,2014,Wind,102280.0
Tennessee,2014,Wood,1873900.2
Tennessee,2015,Coal,61172663.0
Tennessee,2015,Hydroelectric,19162480.0
Tennessee,2015,Natural Gas,18647463.0
Tennessee,2015,Nuclear,49920944.0
Tennessee,2015,Other,41318.0
Tennessee,2015,Other Biomass,163538.0
Tennessee,2015,Other Gases,23924.0
Tennessee,2015,Petroleum,270265.0
Tennessee,2015,Pumped Storage,-1061404.0
Tennessee,2015,Solar/Photovoltaic,152294.0
Tennessee,2015,Wind,91682.0
Tennessee,2015,Wood,1844108.0
Tennessee,2016,Coal,62335269.0
Tennessee,2016,Hydroelectric,13548126.0
Tennessee,2016,Natural Gas,22637027.0
Tennessee,2016,Nuclear,59156172.0
Tennessee,2016,Other,39166.0
Tennessee,2016,Other Biomass,181476.0
Tennessee,2016,Other Gases,30778.0
Tennessee,2016,Petroleum,243160.0
Tennessee,2016,Pumped Storage,-1407892.0
Tennessee,2016,Solar/Photovoltaic,157235.0
Tennessee,2016,Wind,75494.0
Tennessee,2016,Wood,1685258.0
Tennessee,2017,Coal,55430565.0
Tennessee,2017,Hydroelectric,17382268.0
Tennessee,2017,Natural Gas,20536721.0
Tennessee,2017,Nuclear,63635004.0
Tennessee,2017,Other,42882.0
Tennessee,2017,Other Biomass,193031.0
Tennessee,2017,Other Gases,23296.0
Tennessee,2017,Petroleum,247327.0
Tennessee,2017,Pumped Storage,-1372308.0
Tennessee,2017,Solar/Photovoltaic,184687.0
Tennessee,2017,Wind,86650.0
Tennessee,2017,Wood,1702316.0
Tennessee,2018,Coal,41933427.0
Tennessee,2018,Hydroelectric,20585448.0
Tennessee,2018,Natural Gas,26797404.0
Tennessee,2018,Nuclear,72352764.0
Tennessee,2018,Other,16914.0
Tennessee,2018,Other Biomass,174438.0
Tennessee,2018,Other Gases,22350.0
Tennessee,2018,Petroleum,259112.0
Tennessee,2018,Pumped Storage,-1239688.0
Tennessee,2018,Solar/Photovoltaic,335187.0
Tennessee,2018,Wind,82020.0
Tennessee,2018,Wood,1790456.0
Tennessee,2019,Coal,37384338.0
Tennessee,2019,Hydroelectric,20259646.0
Tennessee,2019,Natural Gas,33910308.0
Tennessee,2019,Nuclear,71440810.0
Tennessee,2019,Other,20360.0
Tennessee,2019,Other Biomass,176530.0
Tennessee,2019,Other Gases,24478.0
Tennessee,2019,Petroleum,279200.0
Tennessee,2019,Pumped Storage,-1230720.0
Tennessee,2019,Solar/Photovoltaic,652648.0
Tennessee,2019,Wind,75954.0
Tennessee,2019,Wood,1660672.0
Tennessee,2020,Coal,28490545.0
